incidencia_id;viaje_id;vehiculo_id;conductor_id;linea_id;fecha;anno;mes;hora_incidencia;tipo_incidencia;categoria;severidad;requiere_retirada;duracion_resolucion_dias;vehiculo_sustituto;coste_estimado_eur
1365;11179;8;8;1;24/04/2024;2024;4;21:02:00;Accidente leve;Seguridad;Alta;VERDADERO;137;VERDADERO;21875
1366;19603;32;4;10;04/11/2023;2023;11;2:12:00;Pinchazo;Vehiculo;Media;VERDADERO;9;FALSO;29745
1367;13252;23;9;10;20/01/2024;2024;1;22:11:00;Huelga parcial;Operacional;Alta;VERDADERO;77;VERDADERO;0
1368;16417;38;10;9;20/05/2022;2022;5;16:21:00;Obras calzada;Externo;Media;FALSO;5;FALSO;0
1369;23207;24;24;5;11/01/2023;2023;1;15:22:00;Accidente grave;Seguridad;Critica;VERDADERO;60;VERDADERO;309845
1370;39881;24;10;5;02/01/2022;2022;1;15:25:00;Fallo electrico;Vehiculo;Alta;VERDADERO;40;FALSO;31183
1371;39376;23;9;2;23/10/2024;2024;10;7:44:00;Pinchazo;Vehiculo;Media;VERDADERO;8;VERDADERO;35131
1372;11437;14;14;9;10/11/2024;2024;11;20:55:00;Condiciones meteo;Externo;Media;FALSO;13;FALSO;0
1373;45270;37;23;9;09/05/2023;2023;5;9:15:00;Pasajero enfermo;Servicio;Media;FALSO;17;FALSO;5621
1374;29464;23;9;5;12/09/2023;2023;9;19:31:00;Accidente leve;Seguridad;Alta;VERDADERO;145;VERDADERO;350554
1375;6737;18;18;6;03/07/2023;2023;7;21:23:00;Huelga parcial;Operacional;Alta;VERDADERO;57;FALSO;0
1376;20687;24;24;1;11/01/2023;2023;1;17:30:00;Accidente leve;Seguridad;Alta;VERDADERO;27;VERDADERO;381723
1377;17050;41;27;4;21/06/2024;2024;6;18:17:00;Retencion trafico;Externo;Baja;FALSO;6;FALSO;3463
1378;45512;27;13;8;05/05/2023;2023;5;14:31:00;Vandalismo;Seguridad;Media;FALSO;5;FALSO;37394
1379;4845;16;2;10;15/09/2023;2023;9;0:20:00;Huelga parcial;Operacional;Alta;VERDADERO;77;FALSO;0
1380;3273;40;26;8;16/05/2024;2024;5;12:11:00;Pasajero enfermo;Servicio;Media;FALSO;35;FALSO;3457
1381;32714;39;11;3;24/04/2023;2023;4;13:40:00;Accidente leve;Seguridad;Alta;VERDADERO;86;VERDADERO;126858
1382;33178;41;27;7;08/05/2023;2023;5;7:01:00;Huelga parcial;Operacional;Alta;VERDADERO;7;FALSO;0
1383;49771;2;16;10;12/05/2023;2023;5;22:12:00;Pinchazo;Vehiculo;Media;VERDADERO;14;VERDADERO;37869
1384;31808;15;1;3;07/07/2022;2022;7;21:31:00;Fallo climatizacion;Vehiculo;Baja;FALSO;22;FALSO;28478
1385;33270;7;7;3;28/05/2023;2023;5;14:53:00;Averia mecanica;Vehiculo;Alta;VERDADERO;47;FALSO;166633
1386;16096;11;25;1;29/05/2023;2023;5;19:53:00;Pasajero enfermo;Servicio;Media;FALSO;5;FALSO;6034
1387;8905;2;2;4;24/04/2022;2022;4;13:02:00;Obras calzada;Externo;Media;FALSO;33;FALSO;0
1388;8407;8;8;9;18/10/2023;2023;10;15:59:00;Retencion trafico;Externo;Baja;FALSO;5;FALSO;2632
1389;5013;16;2;5;27/06/2022;2022;6;11:51:00;Huelga parcial;Operacional;Alta;VERDADERO;75;VERDADERO;0
1390;4244;3;17;7;06/12/2022;2022;12;14:31:00;Vandalismo;Seguridad;Media;FALSO;10;FALSO;25449
1391;15419;6;20;7;11/05/2024;2024;5;14:30:00;Huelga parcial;Operacional;Alta;VERDADERO;35;VERDADERO;0
1392;41124;7;21;10;03/08/2022;2022;8;0:38:00;Pinchazo;Vehiculo;Media;VERDADERO;5;VERDADERO;3447
1393;29756;21;21;6;26/02/2022;2022;2;8:35:00;Fallo climatizacion;Vehiculo;Baja;FALSO;66;FALSO;9958
1394;32164;35;21;6;28/02/2023;2023;2;14:40:00;Condiciones meteo;Externo;Media;FALSO;19;FALSO;0
1395;31980;19;5;5;04/01/2022;2022;1;21:03:00;Accidente leve;Seguridad;Alta;VERDADERO;88;FALSO;128564
1396;36444;31;17;2;13/01/2023;2023;1;16:21:00;Obras calzada;Externo;Media;FALSO;7;FALSO;0
1397;16482;19;19;6;02/08/2023;2023;8;16:12:00;Obras calzada;Externo;Media;FALSO;5;FALSO;0
1398;1115;24;24;4;25/12/2022;2022;12;7:00:00;Fallo climatizacion;Vehiculo;Baja;FALSO;5;FALSO;19738
1399;14876;9;9;3;20/10/2024;2024;10;20:00:00;Averia mecanica;Vehiculo;Alta;VERDADERO;112;VERDADERO;256958
1400;6267;10;24;10;09/08/2022;2022;8;23:23:00;Accidente leve;Seguridad;Alta;VERDADERO;45;VERDADERO;378893
1401;39209;24;10;1;10/11/2024;2024;11;18:44:00;Accidente leve;Seguridad;Alta;VERDADERO;11;VERDADERO;146453
1402;32427;4;4;4;19/04/2023;2023;4;19:40:00;Averia mecanica;Vehiculo;Alta;VERDADERO;44;VERDADERO;92949
1403;11918;33;19;6;22/04/2022;2022;4;15:52:00;Huelga parcial;Operacional;Alta;VERDADERO;60;FALSO;0
1404;23181;40;26;8;20/09/2024;2024;9;11:41:00;Condiciones meteo;Externo;Media;FALSO;28;FALSO;0
1405;41354;27;27;1;06/07/2023;2023;7;19:43:00;Accidente leve;Seguridad;Alta;VERDADERO;5;VERDADERO;25190
1406;35149;38;10;7;11/01/2022;2022;1;7:22:00;Fallo climatizacion;Vehiculo;Baja;FALSO;28;FALSO;17248
1407;30573;40;26;1;24/03/2024;2024;3;8:46:00;Retencion trafico;Externo;Baja;FALSO;18;FALSO;3046
1408;47807;12;12;3;10/08/2023;2023;8;6:24:00;Fallo electrico;Vehiculo;Alta;VERDADERO;54;VERDADERO;10177
1409;45286;11;11;5;28/11/2024;2024;11;6:53:00;Pasajero enfermo;Servicio;Media;FALSO;15;FALSO;7588
1410;42791;36;8;7;18/08/2022;2022;8;8:13:00;Huelga parcial;Operacional;Alta;VERDADERO;114;VERDADERO;0
1411;20997;40;26;7;09/02/2023;2023;2;21:11:00;Fallo climatizacion;Vehiculo;Baja;FALSO;13;FALSO;13424
1412;34299;28;28;3;21/09/2024;2024;9;16:00:00;Obras calzada;Externo;Media;FALSO;6;FALSO;0
1413;22049;42;14;6;21/07/2022;2022;7;9:21:00;Fallo electrico;Vehiculo;Alta;VERDADERO;86;VERDADERO;189237
1414;2529;10;10;10;26/01/2022;2022;1;23:50:00;Condiciones meteo;Externo;Media;FALSO;34;FALSO;0
1415;30519;28;28;7;23/02/2023;2023;2;6:24:00;Condiciones meteo;Externo;Media;FALSO;35;FALSO;0
1416;29541;16;2;6;21/04/2023;2023;4;20:29:00;Accidente grave;Seguridad;Critica;VERDADERO;25;VERDADERO;370062
1417;27441;16;2;10;17/12/2023;2023;12;0:00:00;Condiciones meteo;Externo;Media;FALSO;7;FALSO;0
1418;43855;8;8;4;25/11/2023;2023;11;15:00:00;Averia mecanica;Vehiculo;Alta;VERDADERO;19;VERDADERO;180184
1419;26939;18;4;9;01/03/2022;2022;3;12:42:00;Pinchazo;Vehiculo;Media;VERDADERO;30;VERDADERO;12922
1420;2985;4;18;9;05/08/2024;2024;8;18:02:00;Pinchazo;Vehiculo;Media;VERDADERO;5;FALSO;3878
1421;14774;33;19;1;09/07/2024;2024;7;11:32:00;Pinchazo;Vehiculo;Media;VERDADERO;42;FALSO;16746
1422;27928;41;13;8;21/04/2022;2022;4;16:33:00;Averia mecanica;Vehiculo;Alta;VERDADERO;54;VERDADERO;118196
1423;22426;41;27;7;20/06/2024;2024;6;11:30:00;Pasajero enfermo;Servicio;Media;FALSO;38;FALSO;7916
1424;26390;15;15;10;15/03/2022;2022;3;0:50:00;Obras calzada;Externo;Media;FALSO;15;FALSO;0
1425;42169;2;2;5;07/03/2024;2024;3;13:52:00;Vandalismo;Seguridad;Media;FALSO;38;FALSO;29176
1426;45903;40;12;10;17/11/2024;2024;11;0:39:00;Vandalismo;Seguridad;Media;FALSO;18;FALSO;60439
1427;19186;35;7;9;13/08/2024;2024;8;17:36:00;Retencion trafico;Externo;Baja;FALSO;17;FALSO;2274
1428;18987;4;4;6;21/11/2024;2024;11;21:57:00;Vandalismo;Seguridad;Media;FALSO;20;FALSO;48414
1429;29621;12;26;7;18/08/2022;2022;8;22:32:00;Averia mecanica;Vehiculo;Alta;VERDADERO;15;VERDADERO;195741
1430;20561;24;10;3;08/01/2024;2024;1;9:40:00;Obras calzada;Externo;Media;FALSO;7;FALSO;0
1431;35150;39;11;5;26/04/2023;2023;4;18:51:00;Huelga parcial;Operacional;Alta;VERDADERO;90;VERDADERO;0
1432;24235;2;16;2;31/08/2024;2024;8;10:31:00;Vandalismo;Seguridad;Media;FALSO;19;FALSO;48007
1433;15434;21;7;5;18/08/2023;2023;8;9:11:00;Pinchazo;Vehiculo;Media;VERDADERO;6;VERDADERO;1006
1434;2864;9;9;9;25/07/2023;2023;7;18:10:00;Obras calzada;Externo;Media;FALSO;18;FALSO;0
1435;23220;37;9;9;21/10/2022;2022;10;14:41:00;Vandalismo;Seguridad;Media;FALSO;46;FALSO;50911
1436;16663;32;4;9;03/02/2024;2024;2;10:02:00;Vandalismo;Seguridad;Media;FALSO;17;FALSO;12889
1437;15768;19;5;2;25/12/2024;2024;12;10:59:00;Pasajero enfermo;Servicio;Media;FALSO;26;FALSO;7448
1438;14479;32;4;2;04/12/2023;2023;12;10:10:00;Accidente grave;Seguridad;Critica;VERDADERO;9;VERDADERO;1445664
1439;9956;3;17;3;07/07/2022;2022;7;12:30:00;Pasajero enfermo;Servicio;Media;FALSO;5;FALSO;936
1440;31403;30;16;8;03/04/2024;2024;4;7:20:00;Obras calzada;Externo;Media;FALSO;5;FALSO;0
1441;21050;9;23;4;18/08/2023;2023;8;9:01:00;Pasajero enfermo;Servicio;Media;FALSO;19;FALSO;817
1442;34970;27;27;8;17/06/2024;2024;6;11:54:00;Vandalismo;Seguridad;Media;FALSO;15;FALSO;36208
1443;24269;36;22;3;12/12/2024;2024;12;9:31:00;Accidente grave;Seguridad;Critica;VERDADERO;5;VERDADERO;1019841
1444;23205;22;22;8;14/08/2022;2022;8;16:01:00;Pinchazo;Vehiculo;Media;VERDADERO;5;VERDADERO;18394
1445;3378;19;19;1;15/05/2022;2022;5;6:24:00;Vandalismo;Seguridad;Media;FALSO;29;FALSO;45408
1446;1600;5;5;9;08/01/2023;2023;1;18:01:00;Obras calzada;Externo;Media;FALSO;15;FALSO;0
1447;477;16;2;6;10/02/2023;2023;2;18:03:00;Fallo climatizacion;Vehiculo;Baja;FALSO;5;FALSO;29109
1448;10799;6;20;10;11/12/2024;2024;12;5:29:00;Accidente grave;Seguridad;Critica;VERDADERO;14;VERDADERO;415272
1449;8640;31;17;7;31/01/2024;2024;1;12:31:00;Condiciones meteo;Externo;Media;FALSO;5;FALSO;0
1450;22143;10;24;6;23/01/2023;2023;1;14:11:00;Obras calzada;Externo;Media;FALSO;32;FALSO;0
1451;22183;8;8;10;21/01/2024;2024;1;0:29:00;Condiciones meteo;Externo;Media;FALSO;5;FALSO;0
1452;9933;22;22;8;17/09/2024;2024;9;17:23:00;Vandalismo;Seguridad;Media;FALSO;5;FALSO;43463
1453;21047;6;20;5;14/01/2024;2024;1;21:42:00;Pinchazo;Vehiculo;Media;VERDADERO;37;VERDADERO;16245
1454;45443;42;28;9;15/12/2023;2023;12;7:11:00;Pinchazo;Vehiculo;Media;VERDADERO;9;FALSO;29865
1455;36232;29;1;4;05/12/2023;2023;12;21:27:00;Averia mecanica;Vehiculo;Alta;VERDADERO;5;FALSO;228131
1456;43953;22;22;10;05/06/2024;2024;6;23:31:00;Pinchazo;Vehiculo;Media;VERDADERO;8;VERDADERO;9653
1457;38327;24;24;6;18/05/2023;2023;5;6:00:00;Condiciones meteo;Externo;Media;FALSO;11;FALSO;0
1458;38593;38;10;8;26/11/2024;2024;11;17:32:00;Pasajero enfermo;Servicio;Media;FALSO;17;FALSO;5492
1459;17782;17;3;5;07/02/2024;2024;2;21:50:00;Condiciones meteo;Externo;Media;FALSO;5;FALSO;0
1460;29876;15;1;4;12/04/2023;2023;4;20:01:00;Accidente grave;Seguridad;Critica;VERDADERO;54;FALSO;1322337
1461;31071;34;20;6;27/08/2024;2024;8;17:01:00;Fallo electrico;Vehiculo;Alta;VERDADERO;5;VERDADERO;144165
1462;22257;40;26;5;30/09/2022;2022;9;17:36:00;Averia mecanica;Vehiculo;Alta;VERDADERO;9;FALSO;234249
1463;9460;11;25;9;28/08/2023;2023;8;9:52:00;Condiciones meteo;Externo;Media;FALSO;5;FALSO;0
1464;10666;41;27;9;06/11/2022;2022;11;12:00:00;Accidente leve;Seguridad;Alta;VERDADERO;30;FALSO;107171
1465;8332;17;17;1;23/11/2022;2022;11;21:20:00;Accidente grave;Seguridad;Critica;VERDADERO;24;VERDADERO;1246378
1466;25866;37;23;1;26/11/2024;2024;11;19:48:00;Fallo electrico;Vehiculo;Alta;VERDADERO;71;VERDADERO;161675
1467;48002;39;11;10;29/04/2024;2024;4;23:03:00;Accidente grave;Seguridad;Critica;VERDADERO;19;VERDADERO;85361
1468;17555;42;28;4;27/10/2023;2023;10;7:57:00;Fallo climatizacion;Vehiculo;Baja;FALSO;31;FALSO;10205
1469;38887;38;24;3;15/09/2023;2023;9;11:41:00;Huelga parcial;Operacional;Alta;VERDADERO;89;VERDADERO;0
1470;28591;32;4;8;22/11/2022;2022;11;18:31:00;Fallo electrico;Vehiculo;Alta;VERDADERO;138;VERDADERO;14356
1471;15303;16;16;7;17/02/2024;2024;2;19:31:00;Retencion trafico;Externo;Baja;FALSO;104;FALSO;4472
1472;27981;10;10;7;23/11/2022;2022;11;13:55:00;Fallo climatizacion;Vehiculo;Baja;FALSO;19;FALSO;14299
1473;19594;23;23;1;23/11/2022;2022;11;16:52:00;Retencion trafico;Externo;Baja;FALSO;25;FALSO;3325
1474;11840;39;25;2;22/01/2022;2022;1;10:33:00;Retencion trafico;Externo;Baja;FALSO;19;FALSO;3389
1475;19063;38;24;5;24/06/2024;2024;6;7:11:00;Obras calzada;Externo;Media;FALSO;10;FALSO;0
1476;26701;32;18;1;16/11/2022;2022;11;21:11:00;Condiciones meteo;Externo;Media;FALSO;5;FALSO;0
1477;39869;12;26;9;10/06/2022;2022;6;17:17:00;Vandalismo;Seguridad;Media;FALSO;14;FALSO;2607
1478;18827;12;12;5;02/05/2023;2023;5;10:10:00;Accidente grave;Seguridad;Critica;VERDADERO;9;FALSO;124630
1479;44783;12;12;5;29/09/2023;2023;9;9:31:00;Averia mecanica;Vehiculo;Alta;VERDADERO;27;VERDADERO;20521
1480;13474;35;7;10;19/03/2024;2024;3;5:50:00;Pasajero enfermo;Servicio;Media;FALSO;5;FALSO;4867
1481;1812;7;21;4;16/05/2024;2024;5;12:46:00;Averia mecanica;Vehiculo;Alta;VERDADERO;5;VERDADERO;138616
1482;5577;34;6;4;24/03/2022;2022;3;19:40:00;Accidente grave;Seguridad;Critica;VERDADERO;59;VERDADERO;243231
1483;13605;40;26;3;13/06/2024;2024;6;16:06:00;Fallo electrico;Vehiculo;Alta;VERDADERO;94;VERDADERO;168672
1484;45815;36;8;4;24/11/2024;2024;11;16:30:00;Pinchazo;Vehiculo;Media;VERDADERO;20;VERDADERO;19127
1485;19288;11;25;6;21/03/2022;2022;3;15:46:00;Condiciones meteo;Externo;Media;FALSO;13;FALSO;0
1486;45445;2;2;2;24/02/2022;2022;2;14:20:00;Huelga parcial;Operacional;Alta;VERDADERO;61;VERDADERO;0
1487;2214;31;3;6;09/05/2022;2022;5;11:22:00;Fallo electrico;Vehiculo;Alta;VERDADERO;7;FALSO;15731
1488;27631;38;24;6;25/03/2022;2022;3;10:20:00;Condiciones meteo;Externo;Media;FALSO;5;FALSO;0
1489;43905;16;2;8;18/02/2024;2024;2;20:49:00;Pinchazo;Vehiculo;Media;VERDADERO;36;VERDADERO;23716
1490;30732;31;17;9;03/12/2024;2024;12;16:21:00;Pinchazo;Vehiculo;Media;VERDADERO;5;VERDADERO;10824
1491;21256;5;5;9;03/09/2023;2023;9;21:21:00;Pinchazo;Vehiculo;Media;VERDADERO;7;VERDADERO;24886
1492;22983;10;24;6;20/04/2023;2023;4;13:30:00;Accidente grave;Seguridad;Critica;VERDADERO;59;VERDADERO;981698
1493;16040;39;25;8;04/10/2022;2022;10;10:10:00;Vandalismo;Seguridad;Media;FALSO;8;FALSO;59894
1494;2673;28;14;5;05/12/2022;2022;12;11:51:00;Accidente leve;Seguridad;Alta;VERDADERO;9;VERDADERO;319814
1495;29364;7;21;6;21/05/2023;2023;5;14:31:00;Pasajero enfermo;Servicio;Media;FALSO;26;FALSO;4832
1496;2609;6;6;10;24/10/2024;2024;10;23:23:00;Fallo climatizacion;Vehiculo;Baja;FALSO;6;FALSO;29337
1497;20497;2;2;6;03/09/2024;2024;9;8:27:00;Vandalismo;Seguridad;Media;FALSO;38;FALSO;43483
1498;47609;24;10;5;24/01/2024;2024;1;10:55:00;Retencion trafico;Externo;Baja;FALSO;9;FALSO;345
1499;5160;37;9;7;14/11/2024;2024;11;9:10:00;Huelga parcial;Operacional;Alta;VERDADERO;114;VERDADERO;0
1500;39382;29;15;9;22/10/2023;2023;10;7:06:00;Obras calzada;Externo;Media;FALSO;6;FALSO;0
1501;35577;4;18;2;23/09/2022;2022;9;15:45:00;Pinchazo;Vehiculo;Media;VERDADERO;5;VERDADERO;8353
1502;34235;6;20;10;07/07/2022;2022;7;23:52:00;Pinchazo;Vehiculo;Media;VERDADERO;23;VERDADERO;18094
1503;32778;19;19;8;03/08/2023;2023;8;19:16:00;Retencion trafico;Externo;Baja;FALSO;30;FALSO;1243
1504;11402;21;7;7;28/08/2023;2023;8;20:25:00;Averia mecanica;Vehiculo;Alta;VERDADERO;250;VERDADERO;131941
1505;10505;6;6;8;06/02/2023;2023;2;12:02:00;Obras calzada;Externo;Media;FALSO;5;FALSO;0
1506;33527;12;12;6;18/03/2024;2024;3;19:12:00;Accidente grave;Seguridad;Critica;VERDADERO;47;VERDADERO;1365061
1507;41590;11;11;8;16/04/2022;2022;4;21:50:00;Accidente leve;Seguridad;Alta;VERDADERO;73;FALSO;288715
1508;5755;2;16;9;03/06/2022;2022;6;21:30:00;Obras calzada;Externo;Media;FALSO;38;FALSO;0
1509;44771;42;28;10;24/12/2024;2024;12;1:24:00;Vandalismo;Seguridad;Media;FALSO;11;FALSO;58941
1510;22012;5;5;9;27/09/2024;2024;9;13:20:00;Fallo climatizacion;Vehiculo;Baja;FALSO;52;FALSO;20061
1511;45389;30;2;4;30/03/2023;2023;3;19:32:00;Retencion trafico;Externo;Baja;FALSO;5;FALSO;1739
1512;20938;23;23;5;10/05/2024;2024;5;20:01:00;Pinchazo;Vehiculo;Media;VERDADERO;27;VERDADERO;10248
1513;21935;12;12;10;19/05/2022;2022;5;23:22:00;Accidente grave;Seguridad;Critica;VERDADERO;71;FALSO;738291
1514;8035;14;28;8;19/07/2022;2022;7;19:43:00;Pasajero enfermo;Servicio;Media;FALSO;8;FALSO;2904
1515;7127;30;16;10;17/12/2024;2024;12;23:16:00;Vandalismo;Seguridad;Media;FALSO;8;FALSO;49896
1516;47616;31;17;6;07/12/2023;2023;12;6:12:00;Accidente grave;Seguridad;Critica;VERDADERO;5;VERDADERO;801707
1517;47791;38;24;8;31/01/2023;2023;1;8:32:00;Pasajero enfermo;Servicio;Media;FALSO;35;FALSO;1687
1518;46123;8;8;2;06/09/2022;2022;9;15:26:00;Fallo electrico;Vehiculo;Alta;VERDADERO;15;FALSO;171746
1519;35847;22;8;3;17/06/2024;2024;6;19:54:00;Averia mecanica;Vehiculo;Alta;VERDADERO;77;VERDADERO;189052
1520;34583;18;4;2;13/03/2022;2022;3;7:41:00;Fallo electrico;Vehiculo;Alta;VERDADERO;5;VERDADERO;92778
1521;13083;22;8;6;06/12/2022;2022;12;19:14:00;Accidente grave;Seguridad;Critica;VERDADERO;5;VERDADERO;731944
1522;40647;34;20;8;27/09/2024;2024;9;10:10:00;Vandalismo;Seguridad;Media;FALSO;44;FALSO;61288
1523;21906;25;11;1;23/09/2024;2024;9;11:11:00;Obras calzada;Externo;Media;FALSO;18;FALSO;0
1524;25239;40;12;1;16/04/2024;2024;4;16:23:00;Huelga parcial;Operacional;Alta;VERDADERO;32;FALSO;0
1525;35976;25;25;7;07/07/2023;2023;7;17:57:00;Huelga parcial;Operacional;Alta;VERDADERO;66;VERDADERO;0
1526;6497;30;2;3;23/11/2022;2022;11;13:36:00;Obras calzada;Externo;Media;FALSO;10;FALSO;0
1527;43694;15;15;10;11/05/2024;2024;5;23:51:00;Huelga parcial;Operacional;Alta;VERDADERO;89;VERDADERO;0
1528;33525;10;10;8;07/04/2022;2022;4;19:53:00;Fallo electrico;Vehiculo;Alta;VERDADERO;75;FALSO;70991
1529;20702;39;11;3;25/12/2023;2023;12;19:11:00;Fallo climatizacion;Vehiculo;Baja;FALSO;18;FALSO;23582
1530;13313;42;14;7;12/01/2024;2024;1;6:23:00;Condiciones meteo;Externo;Media;FALSO;7;FALSO;0
1531;10037;42;14;3;21/12/2023;2023;12;6:46:00;Pinchazo;Vehiculo;Media;VERDADERO;11;VERDADERO;1387
1532;14165;12;26;2;16/04/2024;2024;4;6:15:00;Condiciones meteo;Externo;Media;FALSO;50;FALSO;0
1533;31155;34;20;6;09/03/2023;2023;3;12:10:00;Retencion trafico;Externo;Baja;FALSO;38;FALSO;4351
1534;24949;2;2;10;10/01/2022;2022;1;23:10:00;Pinchazo;Vehiculo;Media;VERDADERO;5;VERDADERO;16471
1535;35309;30;2;8;15/06/2023;2023;6;6:50:00;Obras calzada;Externo;Media;FALSO;24;FALSO;0
1536;47764;11;25;4;11/01/2022;2022;1;12:10:00;Pinchazo;Vehiculo;Media;VERDADERO;5;FALSO;17757
1537;32908;23;9;4;27/02/2024;2024;2;13:31:00;Huelga parcial;Operacional;Alta;VERDADERO;254;FALSO;0
1538;45610;41;27;10;10/07/2023;2023;7;23:31:00;Accidente grave;Seguridad;Critica;VERDADERO;27;VERDADERO;943438
1539;5254;5;19;10;17/11/2024;2024;11;4:02:00;Retencion trafico;Externo;Baja;FALSO;9;FALSO;432
1540;19105;38;10;6;18/08/2022;2022;8;15:52:00;Obras calzada;Externo;Media;FALSO;6;FALSO;0
1541;32806;5;19;8;07/10/2022;2022;10;9:00:00;Obras calzada;Externo;Media;FALSO;5;FALSO;0
1542;40517;30;2;10;26/07/2024;2024;7;22:12:00;Accidente grave;Seguridad;Critica;VERDADERO;27;FALSO;574439
1543;3883;20;20;1;22/08/2023;2023;8;10:21:00;Fallo electrico;Vehiculo;Alta;VERDADERO;117;FALSO;55318
1544;22989;16;2;8;01/09/2024;2024;9;12:51:00;Pinchazo;Vehiculo;Media;VERDADERO;9;VERDADERO;29257
1545;31225;20;6;3;26/07/2023;2023;7;14:46:00;Fallo climatizacion;Vehiculo;Baja;FALSO;7;FALSO;27941
1546;3419;18;4;1;09/07/2022;2022;7;18:01:00;Vandalismo;Seguridad;Media;FALSO;29;FALSO;45316
1547;38930;39;11;2;25/07/2023;2023;7;17:30:00;Pinchazo;Vehiculo;Media;VERDADERO;35;VERDADERO;16201
1548;23542;23;23;3;09/08/2024;2024;8;18:12:00;Fallo climatizacion;Vehiculo;Baja;FALSO;22;FALSO;5609
1549;26355;22;8;1;25/12/2022;2022;12;9:51:00;Pinchazo;Vehiculo;Media;VERDADERO;6;VERDADERO;33569
1550;19772;33;5;1;07/11/2022;2022;11;20:49:00;Accidente leve;Seguridad;Alta;VERDADERO;5;FALSO;363978
1551;10190;27;27;6;12/04/2023;2023;4;19:17:00;Averia mecanica;Vehiculo;Alta;VERDADERO;12;FALSO;51971
1552;44563;2;16;10;20/09/2023;2023;9;5:50:00;Accidente grave;Seguridad;Critica;VERDADERO;82;VERDADERO;455767
1553;44561;42;14;6;25/11/2024;2024;11;22:12:00;Accidente grave;Seguridad;Critica;VERDADERO;38;VERDADERO;315917
1554;44945;6;6;9;12/12/2022;2022;12;12:36:00;Obras calzada;Externo;Media;FALSO;9;FALSO;0
1555;5196;31;17;5;28/10/2023;2023;10;8:58:00;Averia mecanica;Vehiculo;Alta;VERDADERO;40;VERDADERO;238401
1556;37256;3;17;7;29/11/2023;2023;11;6:28:00;Obras calzada;Externo;Media;FALSO;6;FALSO;0
1557;31611;28;28;7;22/01/2024;2024;1;22:22:00;Huelga parcial;Operacional;Alta;VERDADERO;5;VERDADERO;0
1558;2192;9;9;3;13/03/2024;2024;3;11:52:00;Vandalismo;Seguridad;Media;FALSO;16;FALSO;69942
1559;31040;3;17;8;15/07/2024;2024;7;16:10:00;Obras calzada;Externo;Media;FALSO;25;FALSO;0
1560;46777;32;18;6;30/06/2022;2022;6;19:35:00;Accidente leve;Seguridad;Alta;VERDADERO;167;VERDADERO;381745
1561;7786;17;3;3;10/04/2024;2024;4;6:50:00;Obras calzada;Externo;Media;FALSO;25;FALSO;0
1562;46173;16;2;10;05/07/2022;2022;7;22:51:00;Huelga parcial;Operacional;Alta;VERDADERO;105;VERDADERO;0
1563;42979;14;28;8;23/10/2024;2024;10;12:48:00;Pinchazo;Vehiculo;Media;VERDADERO;5;VERDADERO;25465
1564;48127;38;24;6;20/12/2024;2024;12;10:50:00;Fallo climatizacion;Vehiculo;Baja;FALSO;25;FALSO;19996
1565;3155;6;20;9;21/02/2022;2022;2;11:15:00;Huelga parcial;Operacional;Alta;VERDADERO;47;FALSO;0
1566;22796;33;5;1;15/12/2024;2024;12;13:10:00;Pasajero enfermo;Servicio;Media;FALSO;75;FALSO;7033
1567;29896;35;21;2;15/02/2024;2024;2;10:30:00;Vandalismo;Seguridad;Media;FALSO;16;FALSO;79712
1568;16913;30;2;7;13/10/2022;2022;10;7:52:00;Vandalismo;Seguridad;Media;FALSO;12;FALSO;62408
1569;41043;10;24;3;29/03/2022;2022;3;12:44:00;Accidente leve;Seguridad;Alta;VERDADERO;35;VERDADERO;11700
1570;42716;3;17;7;11/04/2023;2023;4;11:00:00;Fallo climatizacion;Vehiculo;Baja;FALSO;18;FALSO;11154
1571;7442;9;23;3;24/06/2022;2022;6;22:41:00;Condiciones meteo;Externo;Media;FALSO;5;FALSO;0
1572;12849;40;26;9;09/10/2023;2023;10;17:13:00;Averia mecanica;Vehiculo;Alta;VERDADERO;8;FALSO;91968
1573;12620;21;21;9;10/05/2022;2022;5;16:01:00;Fallo electrico;Vehiculo;Alta;VERDADERO;34;FALSO;67009
1574;19747;8;8;9;22/07/2024;2024;7;12:22:00;Retencion trafico;Externo;Baja;FALSO;14;FALSO;3029
1575;1423;38;24;8;16/09/2022;2022;9;8:03:00;Condiciones meteo;Externo;Media;FALSO;19;FALSO;0
1576;26895;16;16;7;16/05/2024;2024;5;11:42:00;Vandalismo;Seguridad;Media;FALSO;20;FALSO;15969
1577;6066;19;19;3;09/06/2022;2022;6;22:43:00;Huelga parcial;Operacional;Alta;VERDADERO;6;FALSO;0
1578;37617;28;14;8;21/04/2022;2022;4;21:43:00;Obras calzada;Externo;Media;FALSO;9;FALSO;0
1579;37029;28;14;8;18/11/2023;2023;11;14:01:00;Obras calzada;Externo;Media;FALSO;7;FALSO;0
1580;43198;23;23;10;08/02/2024;2024;2;23:31:00;Huelga parcial;Operacional;Alta;VERDADERO;30;FALSO;0
1581;29229;40;26;4;18/09/2023;2023;9;14:22:00;Obras calzada;Externo;Media;FALSO;5;FALSO;0
1582;29836;17;17;4;04/07/2022;2022;7;13:40:00;Pasajero enfermo;Servicio;Media;FALSO;5;FALSO;25
1583;22686;7;7;7;01/08/2022;2022;8;15:01:00;Condiciones meteo;Externo;Media;FALSO;8;FALSO;0
